nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,poi_total_count,poi_density_per_km2,poi_log1p_total_count,poi_log1p_density_per_km2,poi_named_count,poi_named_share,poi_with_any_detected_tag_count,poi_with_any_detected_tag_share,poi_with_valid_coordinate_count,poi_with_valid_coordinate_share,poi_unique_raw_type_count,poi_unique_semantic_category_count,poi_semantic_entropy,poi_semantic_entropy_norm,poi_semantic_hhi,poi_mixed_use_index,poi_dominant_semantic_category,poi_dominant_semantic_category_label,poi_dominant_semantic_category_share,poi_food_drink_count,poi_food_drink_share,poi_food_drink_density_per_km2,poi_retail_count,poi_retail_share,poi_retail_density_per_km2,poi_education_count,poi_education_share,poi_education_density_per_km2,poi_healthcare_count,poi_healthcare_share,poi_healthcare_density_per_km2,poi_transport_count,poi_transport_share,poi_transport_density_per_km2,poi_recreation_green_count,poi_recreation_green_share,poi_recreation_green_density_per_km2,poi_culture_tourism_count,poi_culture_tourism_share,poi_culture_tourism_density_per_km2,poi_public_service_count,poi_public_service_share,poi_public_service_density_per_km2,poi_emergency_safety_count,poi_emergency_safety_share,poi_emergency_safety_density_per_km2,poi_finance_count,poi_finance_share,poi_finance_density_per_km2,poi_accommodation_count,poi_accommodation_share,poi_accommodation_density_per_km2,poi_religion_count,poi_religion_share,poi_religion_density_per_km2,poi_office_work_count,poi_office_work_share,poi_office_work_density_per_km2,poi_industrial_logistics_count,poi_industrial_logistics_share,poi_industrial_logistics_density_per_km2,poi_other_count,poi_other_share,poi_other_density_per_km2,poi_commercial_activity_count,poi_commercial_activity_share,poi_commercial_activity_density_per_km2,poi_daily_activity_count,poi_daily_activity_share,poi_daily_activity_density_per_km2,poi_social_infrastructure_count,poi_social_infrastructure_share,poi_social_infrastructure_density_per_km2,poi_mobility_access_count,poi_mobility_access_share,poi_mobility_access_density_per_km2,poi_recreation_environment_count,poi_recreation_environment_share,poi_recreation_environment_density_per_km2,poi_safety_public_service_count,poi_safety_public_service_share,poi_safety_public_service_density_per_km2,poi_employment_industrial_count,poi_employment_industrial_share,poi_employment_industrial_density_per_km2,poi_osm_tag_amenity_count,poi_osm_tag_amenity_share,poi_osm_tag_highway_count,poi_osm_tag_highway_share,poi_osm_tag_leisure_count,poi_osm_tag_leisure_share,poi_osm_tag_public_transport_count,poi_osm_tag_public_transport_share,poi_osm_tag_railway_count,poi_osm_tag_railway_share,poi_osm_tag_shop_count,poi_osm_tag_shop_share,poi_osm_tag_tourism_count,poi_osm_tag_tourism_share
QN0202,Sunnyside,Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4.42903611914018,622,140.4368768437026,6.434546518787453,4.951853517506561,469,0.7540192926045016,622,1.0,622,1.0,32,10,1.7728968310196982,0.6546765013064039,0.20746787150670484,0.7925321284932951,food_drink,"Food, Drink & Nightlife Support",0.28938906752411575,180,0.28938906752411575,40.64089683579818,93,0.1495176848874598,20.997796698495726,11,0.017684887459807074,2.4836103621876666,25,0.04019292604501608,5.644569004971969,176,0.2829581993569132,39.737765795002666,46,0.07395498392282958,10.386006969148424,1,0.001607717041800643,0.22578276019887877,0,0.0,0.0,0,0.0,0.0,13,0.02090032154340836,2.935175882585424,5,0.008038585209003215,1.1289138009943938,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,72,0.1157556270096463,16.25635873431927,291,0.4678456591639871,65.70278321787372,485,0.7797427652733119,109.5046386964562,37,0.0594855305466238,8.353962127358514,176,0.2829581993569132,39.737765795002666,47,0.07556270096463022,10.611789729347302,0,0.0,0.0,0,0.0,0.0,292,0.4694533762057878,86,0.1382636655948553,46,0.07395498392282958,160,0.2572347266881029,38,0.06109324758842444,103,0.16559485530546625,6,0.00964630225080386
QN0203,Woodside,Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),3.0593886359746376,471,153.95232709621158,6.156978985585555,5.043117502489563,339,0.7197452229299363,471,1.0,471,1.0,33,10,1.7691235378547718,0.6532831397049865,0.1987414409419359,0.8012585590580641,food_drink,"Food, Drink & Nightlife Support",0.267515923566879,126,0.267515923566879,41.18469896841329,72,0.15286624203821655,23.534113696236165,8,0.016985138004246284,2.6149015218040184,17,0.036093418259023353,5.5566657338335395,122,0.25902335456475584,39.87724820751128,39,0.08280254777070063,12.74764491879459,1,0.0021231422505307855,0.3268626902255023,0,0.0,0.0,0,0.0,0.0,5,0.010615711252653927,1.6343134511275115,2,0.004246284501061571,0.6537253804510046,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,79,0.16772823779193205,25.822152527814684,205,0.43524416135881105,67.00685149622797,345,0.732484076433121,112.76762812779829,26,0.055201698513800426,8.49842994586306,122,0.25902335456475584,39.87724820751128,40,0.08492569002123142,13.074507609020092,0,0.0,0.0,0,0.0,0.0,187,0.3970276008492569,65,0.13800424628450106,39,0.08280254777070063,148,0.31422505307855625,48,0.10191082802547771,78,0.16560509554140126,3,0.006369426751592357
QN0261,Sunnyside Yards (South),Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),0.8155364226549426,6,7.357120826642256,1.9459101490553132,2.123113969050746,3,0.5,6,1.0,6,1.0,4,3,1.0114042647073518,0.37348061874765015,0.3888888888888889,0.6111111111111112,transport,Transport & Mobility Infrastructure,0.5,0,0.0,0.0,1,0.16666666666666666,1.226186804440376,0,0.0,0.0,0,0.0,0.0,3,0.5,3.678560413321128,2,0.3333333333333333,2.452373608880752,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.16666666666666666,1.226186804440376,4,0.6666666666666666,4.904747217761504,0,0.0,0.0,3,0.5,3.678560413321128,2,0.3333333333333333,2.452373608880752,0,0.0,0.0,0,0.0,0.0,3,0.5,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,1,0.16666666666666666,0,0.0
QN0271,Calvary & Mount Zion Cemeteries,Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1.326977136995385,7,5.275147404460778,2.0794415416798357,1.8365969754926659,7,1.0,7,1.0,7,1.0,2,2,0.410116318288409,0.1514433957396678,0.7551020408163265,0.24489795918367352,transport,Transport & Mobility Infrastructure,0.8571428571428571,1,0.14285714285714285,0.7535924863515397,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.8571428571428571,4.5215549181092385,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,0.7535924863515397,7,1.0,5.275147404460778,0,0.0,0.0,6,0.8571428571428571,4.5215549181092385,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,6,0.8571428571428571,0,0.0,6,0.8571428571428571,0,0.0,0,0.0,0,0.0
QN0301,Jackson Heights,Queens,4.0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),3.6505226615363098,586,160.52495884339584,6.375024819828097,5.084659674643985,399,0.6808873720136519,586,1.0,586,1.0,35,11,1.8162581222967493,0.6706884981517365,0.19717177835501865,0.8028282216449814,food_drink,"Food, Drink & Nightlife Support",0.2815699658703072,165,0.2815699658703072,45.19900718286743,74,0.12627986348122866,20.271069888073878,16,0.027303754266211604,4.3829340298538115,27,0.04607508532423208,7.396201175378307,161,0.27474402730375425,44.103273675403976,57,0.09726962457337884,15.614202481354203,0,0.0,0.0,1,0.0017064846416382253,0.2739333768658632,1,0.0017064846416382253,0.2739333768658632,15,0.025597269624573378,4.109000652987948,1,0.0017064846416382253,0.2739333768658632,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,68,0.11604095563139932,18.6274696268787,255,0.4351535836177474,69.85301110079511,443,0.7559726962457338,121.3524859515774,44,0.07508532423208192,12.053068582097982,161,0.27474402730375425,44.103273675403976,57,0.09726962457337884,15.614202481354203,2,0.0034129692832764505,0.5478667537317264,0,0.0,0.0,272,0.4641638225255973,90,0.15358361774744028,57,0.09726962457337884,162,0.2764505119453925,20,0.034129692832764506,88,0.15017064846416384,1,0.0017064846416382253
QN0302,East Elmhurst,Queens,4.0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),2.6707492836498443,268,100.34637157470333,5.594711379601839,4.618544071316867,161,0.6007462686567164,268,1.0,268,1.0,26,9,1.630091428864096,0.6019428399815588,0.24738249053241257,0.7526175094675874,transport,Transport & Mobility Infrastructure,0.3880597014925373,39,0.1455223880597015,14.602643624676976,16,0.05970149253731343,5.990828153713632,6,0.022388059701492536,2.2465605576426118,2,0.007462686567164179,0.748853519214204,104,0.3880597014925373,38.940382999138606,27,0.10074626865671642,10.109522509391752,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0037313432835820895,0.374426759607102,7,0.026119402985074626,2.6209873172497136,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,66,0.2462686567164179,24.712166134068728,63,0.23507462686567165,23.588885855247423,167,0.6231343283582089,62.529268854386025,8,0.029850746268656716,2.995414076856816,104,0.3880597014925373,38.940382999138606,27,0.10074626865671642,10.109522509391752,0,0.0,0.0,0,0.0,0.0,78,0.291044776119403,71,0.26492537313432835,27,0.10074626865671642,137,0.5111940298507462,0,0.0,20,0.07462686567164178,7,0.026119402985074626
QN0303,North Corona,Queens,4.0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),1.2963302438290711,175,134.99646469952665,5.170483995038151,4.912628890541758,132,0.7542857142857143,175,1.0,175,1.0,29,10,1.8122455602844574,0.6692067818930576,0.1955591836734694,0.8044408163265306,food_drink,"Food, Drink & Nightlife Support",0.2742857142857143,48,0.2742857142857143,37.02760174615589,39,0.22285714285714286,30.084926418751657,5,0.02857142857142857,3.857041848557905,12,0.06857142857142857,9.256900436538972,40,0.22857142857142856,30.85633478846324,10,0.05714285714285714,7.71408369711581,1,0.005714285714285714,0.771408369711581,0,0.0,0.0,0,0.0,0.0,1,0.005714285714285714,0.771408369711581,2,0.011428571428571429,1.542816739423162,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17,0.09714285714285714,13.113942285096876,90,0.5142857142857142,69.42675327404228,144,0.8228571428571428,111.08280523846766,18,0.10285714285714286,13.885350654808457,40,0.22857142857142856,30.85633478846324,11,0.06285714285714286,8.48549206682739,0,0.0,0.0,0,0.0,0.0,73,0.41714285714285715,22,0.12571428571428572,10,0.05714285714285714,40,0.22857142857142856,12,0.06857142857142857,44,0.25142857142857145,3,0.017142857142857144
QN0401,Elmhurst,Queens,4.0,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),3.9091917283200766,643,164.4841298884874,6.467698726104354,5.108875298306732,471,0.7325038880248833,643,1.0,643,1.0,36,10,1.8163697136424393,0.6707297054179994,0.1921180121369262,0.8078819878630739,food_drink,"Food, Drink & Nightlife Support",0.28149300155520995,181,0.28149300155520995,46.30113143050734,81,0.12597200622083982,20.720395833541957,15,0.02332814930015552,3.837110339544807,58,0.09020217729393468,14.83682664623992,161,0.25038880248833595,41.18498431111426,34,0.05287713841368585,8.69745010296823,0,0.0,0.0,0,0.0,0.0,1,0.0015552099533437014,0.2558073559696538,15,0.02332814930015552,3.837110339544807,1,0.0015552099533437014,0.2558073559696538,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,96,0.14930015552099535,24.557506173086765,278,0.432348367029549,71.11444495956376,496,0.7713841368584758,126.88044856094828,73,0.11353032659409021,18.673936985784728,161,0.25038880248833595,41.18498431111426,34,0.05287713841368585,8.69745010296823,1,0.0015552099533437014,0.2558073559696538,0,0.0,0.0,287,0.4463452566096423,91,0.14152410575427682,34,0.05287713841368585,192,0.2986003110419907,52,0.08087091757387248,106,0.16485225505443235,1,0.0015552099533437014
QN0402,Corona,Queens,4.0,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),2.230813150247117,299,134.0318439340733,5.703782474656201,4.905510631616018,195,0.6521739130434783,299,1.0,299,1.0,27,9,1.8403580728267794,0.6795878717749512,0.18041185221641814,0.8195881477835818,transport,Transport & Mobility Infrastructure,0.27424749163879597,56,0.18729096989966554,25.102954047853196,52,0.17391304347826086,23.309885901577967,10,0.033444816053511704,4.482670365688071,15,0.05016722408026756,6.724005548532106,82,0.27424749163879597,36.75789699864218,36,0.12040133779264214,16.137613316477054,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.006688963210702341,0.8965340731376141,2,0.006688963210702341,0.8965340731376141,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,44,0.14715719063545152,19.72374960902751,112,0.3745819397993311,50.20590809570639,215,0.7190635451505016,96.37741286229351,25,0.08361204013377926,11.206675914220176,82,0.27424749163879597,36.75789699864218,36,0.12040133779264214,16.137613316477054,0,0.0,0.0,0,0.0,0.0,109,0.36454849498327757,43,0.14381270903010032,36,0.12040133779264214,87,0.2909698996655518,10,0.033444816053511704,63,0.21070234113712374,2,0.006688963210702341
QN0501,Maspeth,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),5.4144614982599055,396,73.13746715666296,5.983936280687191,4.30592103415902,273,0.6893939393939394,396,1.0,396,1.0,28,9,1.728505134997263,0.6382840075467361,0.2200668299153148,0.7799331700846852,transport,Transport & Mobility Infrastructure,0.35858585858585856,82,0.20707070707070707,15.144627037490816,41,0.10353535353535354,7.572313518745408,7,0.017676767676767676,1.2928340153955575,21,0.05303030303030303,3.8785020461866724,142,0.35858585858585856,26.226061455167024,25,0.06313131313131314,4.617264340698419,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,0.020202020202020204,1.4775245890234943,1,0.0025252525252525255,0.18469057362793678,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,69,0.17424242424242425,12.743649580327638,132,0.3333333333333333,24.379155718887656,293,0.73989898989899,54.114338072985475,28,0.0707070707070707,5.17133606158223,142,0.35858585858585856,26.226061455167024,25,0.06313131313131314,4.617264340698419,0,0.0,0.0,0,0.0,0.0,149,0.37626262626262624,107,0.2702020202020202,25,0.06313131313131314,175,0.44191919191919193,0,0.0,48,0.12121212121212122,1,0.0025252525252525255
QN0502,Ridgewood,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),3.9506459013894504,772,195.41108448329575,6.650279048587422,5.280209832633771,712,0.9222797927461139,772,1.0,772,1.0,37,11,1.7970080606018661,0.6635800399381302,0.20565988348680503,0.7943401165131949,food_drink,"Food, Drink & Nightlife Support",0.30569948186528495,236,0.30569948186528495,59.73706727727694,185,0.23963730569948186,46.82778578939082,21,0.027202072538860103,5.315586495011932,30,0.038860103626943004,7.5936949928741875,149,0.19300518134715025,37.7153517979418,30,0.038860103626943004,7.5936949928741875,13,0.01683937823834197,3.2906011635788146,2,0.0025906735751295338,0.5062463328582791,1,0.0012953367875647669,0.25312316642913957,17,0.022020725388601035,4.303093829295372,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,88,0.11398963730569948,22.274838645764284,438,0.5673575129533679,110.86794689596313,621,0.8044041450777202,157.1894863524957,66,0.08549222797927461,16.70612898432321,149,0.19300518134715025,37.7153517979418,43,0.05569948186528497,10.884296156453003,3,0.0038860103626943004,0.7593694992874187,0,0.0,0.0,310,0.4015544041450777,115,0.1489637305699482,32,0.04145077720207254,208,0.2694300518134715,36,0.046632124352331605,202,0.2616580310880829,13,0.01683937823834197
QN0503,Glendale,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),2.7861032982434932,188,67.47775652055871,5.241747015059643,4.226508970206859,136,0.723404255319149,188,1.0,188,1.0,26,8,1.651829047772078,0.6099698768877191,0.24213444997736536,0.7578655500226347,transport,Transport & Mobility Infrastructure,0.39361702127659576,41,0.21808510638297873,14.715893709270782,21,0.11170212765957446,7.537408973041132,6,0.031914893617021274,2.153545420868895,6,0.031914893617021274,2.153545420868895,74,0.39361702127659576,26.560393524049704,10,0.05319148936170213,3.589242368114825,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.010638297872340425,0.717848473622965,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,28,0.14893617021276595,10.04987863072151,64,0.3404255319148936,22.97115115593488,148,0.7872340425531915,53.12078704809941,12,0.06382978723404255,4.30709084173779,74,0.39361702127659576,26.560393524049704,10,0.05319148936170213,3.589242368114825,0,0.0,0.0,0,0.0,0.0,80,0.425531914893617,47,0.25,10,0.05319148936170213,75,0.39893617021276595,0,0.0,23,0.12234042553191489,0,0.0
QN0504,Middle Village,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),3.2444896332674156,244,75.20443200007264,5.501258210544727,4.333419623731826,139,0.569672131147541,244,1.0,244,1.0,26,8,1.5909738923475736,0.5874979317961047,0.2699879064767536,0.7300120935232464,transport,Transport & Mobility Infrastructure,0.42213114754098363,29,0.11885245901639344,8.938231672139782,10,0.040983606557377046,3.082148852461994,6,0.02459016393442623,1.8492893114771962,16,0.06557377049180328,4.93143816393919,103,0.42213114754098363,31.746133180358537,10,0.040983606557377046,3.082148852461994,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.02459016393442623,1.8492893114771962,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,64,0.26229508196721313,19.72575265575676,45,0.18442622950819673,13.869669836078971,164,0.6721311475409836,50.5472411803767,22,0.09016393442622951,6.780727475416386,103,0.42213114754098363,31.746133180358537,10,0.040983606557377046,3.082148852461994,0,0.0,0.0,0,0.0,0.0,79,0.3237704918032787,78,0.319672131147541,10,0.040983606557377046,142,0.5819672131147541,0,0.0,13,0.05327868852459016,0,0.0
QN0571,Mount Olivet & All Faiths Cemeteries,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),0.7100010786462495,9,12.676037080338231,2.302585092994046,2.61564518311721,4,0.4444444444444444,9,1.0,9,1.0,2,2,0.6869615765973234,0.25367387071248587,0.5061728395061729,0.49382716049382713,other,Other / Unclassified POI,0.5555555555555556,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.4444444444444444,5.633794257928103,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.5555555555555556,7.042242822410129,0,0.0,0.0,4,0.4444444444444444,5.633794257928103,0,0.0,0.0,4,0.4444444444444444,5.633794257928103,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4,0.4444444444444444,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0
QN0572,Middle Village Cemetery,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),0.511741044081665,10,19.54113338308696,2.3978952727983707,3.02242938229099,4,0.4,10,1.0,10,1.0,4,3,0.9433483923290393,0.34834966942085666,0.42000000000000004,0.58,other,Other / Unclassified POI,0.5,1,0.1,1.9541133383086962,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.4,7.816453353234785,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.5,9.77056669154348,1,0.1,1.9541133383086962,5,0.5,9.77056669154348,0,0.0,0.0,4,0.4,7.816453353234785,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.2,3,0.3,0,0.0,8,0.8,0,0.0,0,0.0,0,0.0
QN0573,St. John Cemetery,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),0.8128240538698476,24,29.526685247239215,3.2188758248682006,3.4186012272275867,9,0.375,24,1.0,24,1.0,3,2,0.6931471805599453,0.2559580248098155,0.5,0.5,transport,Transport & Mobility Infrastructure,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,0.5,14.763342623619607,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,0.5,14.763342623619607,0,0.0,0.0,12,0.5,14.763342623619607,0,0.0,0.0,12,0.5,14.763342623619607,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.125,9,0.375,0,0.0,21,0.875,0,0.0,0,0.0,0,0.0
QN0574,Highland Park-Cypress Hills Cemeteries (North),Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),2.899419981738772,17,5.8632416507680825,2.8903717578961645,1.9261798739678557,14,0.8235294117647058,17,1.0,17,1.0,4,3,0.8082699580001821,0.2984693406611171,0.5086505190311419,0.4913494809688581,transport,Transport & Mobility Infrastructure,0.6470588235294118,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,0.6470588235294118,3.7938622446146413,1,0.058823529411764705,0.34489656769224014,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.29411764705882354,1.7244828384612005,0,0.0,0.0,11,0.6470588235294118,3.7938622446146413,0,0.0,0.0,11,0.6470588235294118,3.7938622446146413,1,0.058823529411764705,0.34489656769224014,0,0.0,0.0,0,0.0,0.0,3,0.17647058823529413,8,0.47058823529411764,1,0.058823529411764705,13,0.7647058823529411,0,0.0,0,0.0,0,0.0
QN0601,Rego Park,Queens,4.0,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1.8749664765164915,240,128.00228857739208,5.484796933490655,4.85983014511432,154,0.6416666666666667,240,1.0,240,1.0,32,10,1.858510637934934,0.686291058112031,0.18965277777777778,0.8103472222222222,transport,Transport & Mobility Infrastructure,0.2875,56,0.23333333333333334,29.867200668058153,21,0.0875,11.200200250521808,6,0.025,3.2000572144348025,16,0.06666666666666667,8.533485905159473,69,0.2875,36.80065796600022,17,0.07083333333333333,9.06682877423194,0,0.0,0.0,1,0.004166666666666667,0.5333428690724671,0,0.0,0.0,8,0.03333333333333333,4.266742952579737,2,0.008333333333333333,1.0666857381449342,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,44,0.18333333333333332,23.46708623918855,87,0.3625,46.40082960930464,168,0.7,89.60160200417447,23,0.09583333333333334,12.266885988666742,69,0.2875,36.80065796600022,17,0.07083333333333333,9.06682877423194,1,0.004166666666666667,0.5333428690724671,0,0.0,0.0,107,0.44583333333333336,39,0.1625,17,0.07083333333333333,84,0.35,12,0.05,25,0.10416666666666667,2,0.008333333333333333
QN0602,Forest Hills,Queens,4.0,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),5.38115463598938,812,150.89698306926755,6.70073110954781,5.023202548109345,532,0.6551724137931034,812,1.0,812,1.0,38,10,1.8432291565917196,0.6806480750768588,0.18899087577956275,0.8110091242204372,transport,Transport & Mobility Infrastructure,0.28448275862068967,198,0.2438423645320197,36.795077152358346,66,0.0812807881773399,12.265025717452781,20,0.024630541871921183,3.716674459834176,89,0.10960591133004927,16.539201346262082,231,0.28448275862068967,42.92759001108473,50,0.06157635467980296,9.29168614958544,0,0.0,0.0,3,0.003694581280788177,0.5575011689751264,1,0.0012315270935960591,0.1858337229917088,27,0.0332512315270936,5.0175105207761375,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,127,0.1564039408866995,23.600882819947017,291,0.3583743842364532,54.07761339058726,604,0.7438423645320197,112.24356868699212,112,0.13793103448275862,20.813376975071385,231,0.28448275862068967,42.92759001108473,50,0.06157635467980296,9.29168614958544,4,0.0049261083743842365,0.7433348919668352,0,0.0,0.0,423,0.520935960591133,113,0.13916256157635468,50,0.06157635467980296,243,0.29926108374384236,44,0.054187192118226604,79,0.09729064039408868,0,0.0
QN0701,College Point,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),6.19408028791722,207,33.41900498186865,5.337538079701318,3.538608882226924,125,0.6038647342995169,207,1.0,207,1.0,25,9,1.090332877256071,0.40262653802071025,0.5278769632896916,0.4721230367103084,transport,Transport & Mobility Infrastructure,0.714975845410628,13,0.06280193236714976,2.098778090648756,14,0.06763285024154589,2.2602225591601988,9,0.043478260869565216,1.453000216602985,0,0.0,0.0,148,0.714975845410628,23.89378133969353,16,0.07729468599033816,2.583111496183084,0,0.0,0.0,1,0.004830917874396135,0.16144446851144276,2,0.00966183574879227,0.3228889370228855,2,0.00966183574879227,0.3228889370228855,2,0.00966183574879227,0.3228889370228855,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,0.1497584541062802,5.004778523854726,184,0.8888888888888888,29.705782206105468,10,0.04830917874396135,1.6144446851144276,148,0.714975845410628,23.89378133969353,16,0.07729468599033816,2.583111496183084,3,0.014492753623188406,0.4843334055343283,0,0.0,0.0,100,0.4830917874396135,74,0.357487922705314,16,0.07729468599033816,74,0.357487922705314,0,0.0,15,0.07246376811594203,2,0.00966183574879227
QN0702,Whitestone-Beechhurst,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),4.887559277364856,103,21.0739132059249,4.6443908991413725,3.0943965133834124,85,0.8252427184466019,103,1.0,103,1.0,15,8,1.3114387872122388,0.48427417877204304,0.3820341219719106,0.6179658780280894,transport,Transport & Mobility Infrastructure,0.5728155339805825,11,0.10679611650485436,2.2506120899531448,1,0.009708737864077669,0.20460109908664953,6,0.05825242718446602,1.227606594519897,1,0.009708737864077669,0.20460109908664953,59,0.5728155339805825,12.071464846112322,20,0.1941747572815534,4.09202198173299,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.02912621359223301,0.6138032972599485,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.019417475728155338,0.40920219817329906,15,0.14563106796116504,3.0690164862997427,78,0.7572815533980582,15.958885728758663,7,0.06796116504854369,1.4322076936065467,59,0.5728155339805825,12.071464846112322,20,0.1941747572815534,4.09202198173299,0,0.0,0.0,0,0.0,0.0,31,0.30097087378640774,49,0.47572815533980584,20,0.1941747572815534,51,0.49514563106796117,0,0.0,1,0.009708737864077669,0,0.0
