nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,pluto_avg_num_floors,pluto_building_area_to_lot_area_ratio,pluto_commercial_area_ratio,pluto_lot_area_commercial,pluto_lot_area_industrial,pluto_lot_area_mixed_use,pluto_lot_area_open_space,pluto_lot_area_parking,pluto_lot_area_public_facility,pluto_lot_area_ratio_commercial,pluto_lot_area_ratio_industrial,pluto_lot_area_ratio_mixed_use,pluto_lot_area_ratio_open_space,pluto_lot_area_ratio_parking,pluto_lot_area_ratio_public_facility,pluto_lot_area_ratio_residential,pluto_lot_area_ratio_transportation_utility,pluto_lot_area_ratio_unknown,pluto_lot_area_ratio_vacant,pluto_lot_area_residential,pluto_lot_area_transportation_utility,pluto_lot_area_unknown,pluto_lot_area_vacant,pluto_lot_count,pluto_lot_count_commercial,pluto_lot_count_industrial,pluto_lot_count_mixed_use,pluto_lot_count_open_space,pluto_lot_count_parking,pluto_lot_count_public_facility,pluto_lot_count_residential,pluto_lot_count_transportation_utility,pluto_lot_count_unknown,pluto_lot_count_vacant,pluto_office_area_ratio,pluto_parcel_count,pluto_parcel_density_per_km2,pluto_residential_area_ratio,pluto_retail_area_ratio,pluto_total_building_area,pluto_total_buildings,pluto_total_commercial_area,pluto_total_factory_area,pluto_total_garage_area,pluto_total_lot_area,pluto_total_office_area,pluto_total_other_area,pluto_total_residential_area,pluto_total_residential_units,pluto_total_retail_area,pluto_total_storage_area,pluto_total_units
MN0701,Upper West Side-Lincoln Square,Manhattan,1.0,MN07,MN07 Upper West Side (CD 7 Approximation),1.466734899408067,8.600113122171946,6.231250574282432,0.263331458308475,855640.0,0.0,3584557.0,643376.0,10996.0,1500732.0,0.080143367121044,0.0,0.3357468884312425,0.0602616976355346,0.0010299383676113,0.1405657935887741,0.2931353895946065,0.0227777857392875,0.000799429244049,0.0655397102778501,3129621.0,243184.0,8535.0,699726.0,926.0,37.0,0.0,221.0,9.0,1.0,61.0,564.0,3.0,3.0,27.0,0.0639882220660753,926.0,631.334265226598,0.7247232324117813,0.0371203814961592,66527118.0,959.0,17518683.0,2219.0,2599916.0,10676367.0,4256952.0,8125985.0,48213748.0,45386.0,2469512.0,64099.0,47877.0
MN0702,Upper West Side (Central),Manhattan,1.0,MN07,MN07 Upper West Side (CD 7 Approximation),2.359304573616644,5.953079315707621,4.465748859786854,0.123511177372732,395809.0,11003.0,3123215.0,3954612.0,42570.0,2063790.0,0.0227645208229089,0.0006328254855611,0.1796282876385366,0.227445174871025,0.0024483668926963,0.1186966199078627,0.4232876672935682,0.0241345020158623,0.000205324637231,0.0007567104347476,7359745.0,419629.0,3570.0,13157.0,2589.0,52.0,2.0,401.0,9.0,9.0,105.0,2002.0,3.0,1.0,5.0,0.008970522814303,2589.0,1097.3572589787548,0.8375054036617424,0.0291656710208746,77646422.0,2754.0,9590201.0,6846.0,1229330.0,17387100.0,696529.0,5275558.0,65029298.0,57311.0,2264610.0,109980.0,60117.0
MN0703,Upper West Side-Manhattan Valley,Manhattan,1.0,MN07,MN07 Upper West Side (CD 7 Approximation),1.2256265353460825,6.285960874568469,3.0889565665244403,0.1368071348085039,152965.0,20159.0,1086487.0,3065347.0,78541.0,776281.0,0.0155021106949919,0.0020429970875712,0.1101091213197118,0.3106550420851927,0.0079596723178201,0.0786715522663292,0.4592990672485443,0.0053611064999514,0.0011677888506415,0.0092315416292453,4532072.0,52900.0,11523.0,91091.0,893.0,24.0,2.0,169.0,12.0,8.0,46.0,620.0,2.0,5.0,5.0,0.01311344390797,893.0,728.606940406885,0.8399023092786008,0.0333819391916598,30479865.0,992.0,4169863.0,5021.0,214425.0,9867366.0,399696.0,2392658.0,25600109.0,26997.0,1017477.0,140586.0,28009.0
MN0801,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,1.0,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),1.996311343752716,7.521202775636083,4.614245650770804,0.2943023938985437,465232.0,57519.0,3586894.0,225750.0,58439.0,2643130.0,0.0293954723850365,0.0036343118618558,0.2266362664757651,0.0142639111043995,0.0036924416435437,0.1670049672530297,0.488582647438767,0.0373127486509309,0.0033017715998737,0.0261754615867977,7732629.0,590536.0,52256.0,414270.0,1367.0,56.0,5.0,488.0,3.0,7.0,96.0,639.0,24.0,6.0,43.0,0.0575372972317467,1367.0,684.7629275252623,0.6924849750248103,0.0408246286215901,73028074.0,1519.0,21492337.0,21837.0,2335505.0,15826655.0,4201838.0,11530659.0,50570844.0,60334.0,2981344.0,420620.0,62645.0
MN0802,Upper East Side-Carnegie Hill,Manhattan,1.0,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),1.863018088576119,7.01470015576324,7.328756127028954,0.2082814937676293,861213.0,0.0,2633902.0,17120.0,46563.0,1644102.0,0.0698654704373007,0.0,0.2136739718463927,0.0013888513688095,0.0037773998998761,0.1333769458622978,0.5758259710825244,2.717670610696281e-05,0.0,0.0020642127966915,7098053.0,335.0,0.0,25445.0,2583.0,159.0,0.0,642.0,1.0,9.0,157.0,1603.0,1.0,0.0,11.0,0.0753278240488503,2583.0,1386.4599682841265,0.7668822162413347,0.0542441289879235,90339620.0,2681.0,18816071.0,454.0,1022218.0,12326733.0,6805087.0,5992261.0,69279848.0,40092.0,4900394.0,94198.0,44513.0
MN0803,Upper East Side-Yorkville,Manhattan,1.0,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),1.266906508155975,6.857406166219839,5.862922606650737,0.1355243642497364,224340.0,59419.0,2472168.0,704856.0,69482.0,833218.0,0.0249347621527789,0.0066042552926627,0.2747745434684461,0.0783427686188782,0.0077227295350779,0.0926098451074893,0.5064997769275759,0.0048323466796664,0.0004223593482239,0.0032566128692004,4557018.0,43477.0,3800.0,29300.0,1506.0,34.0,10.0,442.0,3.0,9.0,49.0,943.0,10.0,2.0,4.0,0.0181490052583195,1506.0,1188.7222855868297,0.8585329642709842,0.035087413315227,52749172.0,1630.0,7148798.0,126107.0,1781985.0,8997078.0,957345.0,2214119.0,45286903.0,50985.0,1850832.0,218356.0,52822.0
MN0901,Morningside Heights,Manhattan,1.0,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),1.478392936921861,7.286904761904762,4.3057677252926,0.578763051442922,179458.0,0.0,948420.0,1432448.0,37269.0,3141954.0,0.0180948363097818,0.0,0.0956296439998402,0.1444344196540385,0.0037578511653381,0.3168047304821431,0.252738253349891,0.1637291386778059,0.0,0.004811126361161,2506566.0,1623806.0,0.0,47715.0,441.0,19.0,0.0,76.0,5.0,7.0,79.0,240.0,5.0,0.0,10.0,0.0742449535849171,441.0,298.2968796632641,0.3867342503063658,0.0136924921756735,42703037.0,521.0,24714940.0,3690.0,426018.0,9917636.0,3170485.0,20525802.0,16514727.0,16926.0,584711.0,4234.0,18070.0
MN0902,Manhattanville-West Harlem,Manhattan,1.0,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),0.996703226514024,4.936986301369863,2.000686761210379,0.4910274378953639,348214.0,140610.0,395968.0,1227359.0,189387.0,2408478.0,0.0480876469155265,0.0194179557191617,0.0546823774283837,0.1694957877356849,0.0261539604564745,0.332605925286788,0.2235647339763543,0.0841784468839297,3.535308060668096e-05,0.0417778125170896,1618885.0,609556.0,256.0,302523.0,409.0,25.0,12.0,63.0,6.0,18.0,38.0,210.0,11.0,1.0,25.0,0.2115089306637574,409.0,410.352840364007,0.4950153046310098,0.0278667494509901,14487445.0,443.0,7113733.0,5974.0,642547.0,7241236.0,3064224.0,2500197.0,7171507.0,8199.0,403718.0,492649.0,8648.0
MN0903,Hamilton Heights-Sugar Hill,Manhattan,1.0,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),1.484044153851063,4.240950226244344,2.3739484194535345,0.1044186276453222,234476.0,7435.0,1106205.0,2072441.0,30565.0,618722.0,0.0242347495110694,0.0007684597255787,0.1143340942479936,0.2142014044570457,0.0031591084750927,0.06394928558568,0.4420524520531776,0.0388793076896204,0.0950755736471749,0.0033455646075666,4276945.0,376165.0,919875.0,32369.0,1601.0,34.0,1.0,191.0,25.0,3.0,78.0,1242.0,8.0,1.0,18.0,0.0113067850854875,1601.0,1078.808872259925,0.8716417641421672,0.0344806027371232,22968421.0,1629.0,2398331.0,0.0,113653.0,9675198.0,259699.0,1167827.0,20020235.0,21705.0,791965.0,44585.0,22587.0
MN1001,Harlem (South),Manhattan,1.0,MN10,MN10 Harlem (CD 10 Equivalent),1.3394586823551151,4.373556899395272,3.3361403438673016,0.2403288204576877,731992.0,10038.0,1765751.0,100569.0,70896.0,1169470.0,0.0821566029714078,0.0011266352373072,0.1981826356754805,0.0112875651704274,0.0079571559856677,0.1312578313382828,0.5519857198590842,0.0,0.002496600340572,0.0135492534217701,4918036.0,0.0,22244.0,120720.0,1918.0,73.0,4.0,294.0,30.0,9.0,99.0,1362.0,0.0,4.0,43.0,0.0619455018649368,1918.0,1431.9217347023048,0.7380952933655133,0.075095285594032,29724063.0,1977.0,7143549.0,0.0,300949.0,8909716.0,1841272.0,2574913.0,21939191.0,22668.0,2232137.0,190858.0,24620.0
MN1002,Harlem (North),Manhattan,1.0,MN10,MN10 Harlem (CD 10 Equivalent),2.2091277751749074,4.387001811594203,2.843311285043596,0.2134871328381531,462486.0,201574.0,4279204.0,893123.0,81584.0,2477156.0,0.0293803132728645,0.0128053763090437,0.2718446700624349,0.0567373575226074,0.0051827806205017,0.1573661025539285,0.4385017124000173,0.0099083579643101,0.000369853755302,0.0179034755389894,6902612.0,155971.0,5822.0,281825.0,2390.0,43.0,7.0,434.0,54.0,17.0,164.0,1567.0,7.0,3.0,94.0,0.0241079845741429,2390.0,1081.8749494065694,0.7691512708752918,0.0310092293197813,44757578.0,2609.0,9555167.0,113807.0,444828.0,15741357.0,1079015.0,6016267.0,34425348.0,39237.0,1387898.0,487122.0,41090.0
MN1101,East Harlem (South),Manhattan,1.0,MN11,MN11 East Harlem (CD 11 Equivalent),1.5462855505914357,5.553367579908676,3.472102832663804,0.3194726052749769,319388.0,46826.0,2156198.0,359462.0,209254.0,2256501.0,0.0294288325307517,0.0043146095410127,0.1986749340774912,0.0331213038660471,0.0192809401805638,0.2079169850917183,0.4774061185891984,0.0146985679580027,0.0006482141998254,0.0145094939653884,5181238.0,159522.0,7035.0,157470.0,982.0,55.0,7.0,326.0,32.0,35.0,90.0,392.0,7.0,2.0,36.0,0.0441405427748641,982.0,635.0702815688841,0.6699691930155974,0.0322623867228712,37682364.0,1035.0,12038483.0,28170.0,1096459.0,10852894.0,1663320.0,7298836.0,25246023.0,28466.0,1215723.0,313728.0,29700.0
MN1102,East Harlem (North),Manhattan,1.0,MN11,MN11 East Harlem (CD 11 Equivalent),2.425135435443344,4.400617630544638,2.277796481989564,0.3068454260614328,850853.0,152259.0,1829269.0,2327758.0,545901.0,2166018.0,0.0522549479736992,0.0093509526598924,0.1123441492536323,0.1429587404467777,0.0335263886403296,0.1330255142781374,0.4484886007416694,0.0362347189285135,0.0021013680387424,0.0297146190386056,7302617.0,590000.0,34216.0,483835.0,2039.0,110.0,37.0,506.0,63.0,71.0,136.0,972.0,27.0,9.0,108.0,0.0494543680323859,2039.0,840.7777851084206,0.6824092899795776,0.0581433403392339,37088736.0,2041.0,11380509.0,169308.0,1217058.0,16282726.0,1834200.0,5700271.0,25309698.0,31263.0,2156463.0,303209.0,33107.0
MN1191,Randall's Island,Manhattan,1.0,MN11,MN11 East Harlem (CD 11 Equivalent),2.1788412289466854,3.0,0.0037286850566826,1.0,0.0,0.0,0.0,21320830.0,0.0,1000000.0,0.0,0.0,0.0,0.8296406939573068,0.0,0.0389122137345172,0.0,0.1290322003238118,0.0,0.0024148919843641,0.0,3315982.0,0.0,62060.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,2.7537573276509795,0.0,0.0,95823.0,158.0,95823.0,0.0,0.0,25698872.0,0.0,95823.0,0.0,0.0,0.0,0.0,2.0
MN1201,Washington Heights (South),Manhattan,1.0,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1.9523827038146504,4.958405923344948,3.1313958937756365,0.3527584054381737,316436.0,12345.0,2380595.0,3173423.0,308948.0,2119992.0,0.0237388821983965,0.0009261161838071,0.1785911345962272,0.23806872404746,0.0231771359056182,0.159040818205081,0.3234671389296557,0.0351245973232579,0.0026006272683563,0.0152648253421397,4311772.0,468206.0,34666.0,203478.0,1202.0,43.0,1.0,286.0,13.0,28.0,93.0,707.0,10.0,3.0,18.0,0.0251948967673853,1202.0,615.6579842934892,0.6409041914400282,0.0404038257570385,41741072.0,1222.0,14724514.0,29264.0,960423.0,13329861.0,1051662.0,10984644.0,26752028.0,28435.0,1686499.0,12022.0,29826.0
MN1202,Washington Heights (North),Manhattan,1.0,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),2.2999831714302528,4.844355758266818,2.047375679804288,0.1920529431726112,548992.0,67594.0,2341976.0,5122429.0,178158.0,2091437.0,0.0323347007164861,0.0039811723307992,0.1379384272360861,0.3017024085167898,0.0104932050198322,0.1231821036779873,0.3188212610646364,0.0572546932528923,0.0,0.0142920281844902,5413080.0,972094.0,0.0,242656.0,961.0,68.0,5.0,228.0,15.0,31.0,67.0,495.0,15.0,2.0,35.0,0.0165896478360525,961.0,417.82914411604094,0.8006382461639122,0.0436090864077288,34761196.0,1013.0,6675990.0,29530.0,478158.0,16978416.0,576676.0,3949345.0,27831143.0,30067.0,1515904.0,126377.0,31447.0
MN1203,Inwood,Manhattan,1.0,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1.3404589491575343,4.495360824742268,1.90916909390374,0.2064716399735604,640072.0,170697.0,1696146.0,456000.0,536599.0,713343.0,0.0655414935942956,0.0174788716457921,0.1736803706364131,0.0466930612165488,0.0549461621836378,0.0730442288758696,0.2538495920244975,0.2978656867950282,0.0,0.016900533027917,2479071.0,2908928.0,0.0,165049.0,540.0,65.0,5.0,93.0,4.0,35.0,28.0,275.0,22.0,0.0,13.0,0.0165047409556913,540.0,402.84709974847414,0.7880016609488862,0.0577336886645494,18644764.0,606.0,3849615.0,54733.0,448699.0,9765905.0,307727.0,1608068.0,14692105.0,17358.0,1076431.0,353957.0,18147.0
MN1291,Highbridge Park,Manhattan,1.0,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),0.719897505022451,1.0,0.0036068994046655,1.0,0.0,0.0,0.0,5559450.0,0.0,0.0,0.0,0.0,0.0,0.9999190632925052,0.0,0.0,0.0,0.0,0.0,8.093670749473912e-05,0.0,0.0,0.0,450.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.556346524461499,0.0,0.0,20054.0,10.0,20054.0,0.0,0.0,5559900.0,0.0,20054.0,0.0,0.0,0.0,0.0,1.0
MN1292,Inwood Hill Park,Manhattan,1.0,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),0.9291982049618253,4.0,0.0431036994537917,1.0,0.0,0.0,0.0,12772868.0,0.0,195907.0,0.0,0.0,0.0,0.981948429377513,0.0,0.0150608752046964,0.0,0.0029906954177905,0.0,0.0,0.0,38902.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,6.457179929923026,0.0,0.0,560679.0,19.0,560679.0,0.0,3490.0,13007677.0,0.0,557189.0,0.0,0.0,0.0,0.0,3.0
MN6491,Central Park,Manhattan,1.0,MN64,MN64 Central Park (JIA 64 Equivalent),3.5572050080525024,,0.0009298988794752,1.0,0.0,0.0,0.0,36590000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2811195862302802,0.0,0.0,34025.0,62.0,34025.0,0.0,0.0,36590000.0,0.0,34025.0,0.0,0.0,0.0,0.0,0.0
QN0101,Astoria (North)-Ditmars-Steinway,Queens,4.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),5.413332993251407,2.259395564574576,0.617079996399855,0.2456043856181531,1190056.0,2479961.0,1546671.0,813058.0,1340368.0,1269235.0,0.0278061667717643,0.057945348078974,0.036138628574665,0.0189974474672764,0.0313182708574523,0.0296562179280305,0.4026191849410009,0.364283318328056,0.0027304838166845,0.0285049332360957,17231407.0,15590698.0,116860.0,1219962.0,7120.0,109.0,140.0,405.0,21.0,83.0,38.0,6152.0,62.0,21.0,89.0,0.0370134600733965,7120.0,1315.2710185898834,0.7068513924292199,0.0475223741346067,26409960.0,9691.0,6486402.0,1002009.0,643643.0,42798276.0,977524.0,1636292.0,18667917.0,21959.0,1255064.0,965742.0,23754.0
QN0102,Old Astoria-Hallets Point,Queens,4.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1.0297886437555954,2.874220408163265,1.4382353244200354,0.1589752729469641,157920.0,646655.0,923278.0,267055.0,222691.0,383517.0,0.0196026515714333,0.0802694570157371,0.1146067435256446,0.0331496081269574,0.0276426930160464,0.0476060671398264,0.612283335275972,0.0095946488931986,0.0078408123680417,0.0474039830671421,4932587.0,77295.0,63166.0,381889.0,1315.0,8.0,52.0,150.0,17.0,44.0,25.0,973.0,9.0,6.0,31.0,0.0177790532084753,1315.0,1276.961061839108,0.8225362275061494,0.0257005135286756,11586500.0,1646.0,1841967.0,225714.0,328947.0,8056053.0,205997.0,513049.0,9530316.0,11184.0,297779.0,268567.0,11872.0
QN0103,Astoria (Central),Queens,4.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1.9576989576332555,2.8424094375595805,1.900216913577407,0.2035294287094161,1103935.0,185036.0,1870932.0,0.0,189079.0,867467.0,0.076489647375821,0.0128208077394343,0.1296334738405246,0.0,0.0131009398525935,0.0601052099445722,0.6945788789116989,0.0047083397193939,0.0005863165821304,0.0079763860338309,10024493.0,67953.0,8462.0,115119.0,4280.0,137.0,29.0,607.0,0.0,37.0,50.0,3361.0,9.0,2.0,48.0,0.0475983538278352,4280.0,2186.240117926135,0.7765849457252888,0.051606800916031,27424835.0,4993.0,5581761.0,215397.0,307808.0,14432476.0,1305377.0,1889398.0,21297714.0,27097.0,1415308.0,440945.0,29222.0
QN0104,Astoria (East)-Woodside (North),Queens,4.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),2.4179802222197093,2.366907501150483,1.177467184248779,0.2782771635112465,1507109.0,1475775.0,1338005.0,322883.0,599394.0,791985.0,0.0852789957746663,0.083505977331008,0.0757103319942236,0.0182701702350072,0.0339164044494196,0.0448140681719763,0.5620875308887664,0.0838134008710729,0.0036364589040704,0.008966661379789,9933597.0,1481208.0,64266.0,158465.0,4491.0,203.0,156.0,428.0,6.0,98.0,28.0,3442.0,64.0,4.0,62.0,0.0415897748902891,4491.0,1857.33529113702,0.681119269062741,0.085805287507925,20809009.0,5385.0,5790672.0,589553.0,587040.0,17672687.0,865442.0,1008322.0,14173417.0,17711.0,1785523.0,954792.0,19363.0
QN0105,Queensbridge-Ravenswood-Dutch Kills,Queens,4.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),2.573897847771175,2.849626068376069,1.5096359657652365,0.3782680971971255,1829329.0,3531572.0,2227959.0,1487906.0,543252.0,1174455.0,0.0935217398683917,0.1805463959246782,0.1139011091145672,0.076066993898101,0.0277729551256135,0.0600422750621304,0.2729658615530058,0.1516843564274638,0.0053233388894376,0.0181749741366106,5339340.0,2967017.0,104127.0,355511.0,2020.0,149.0,362.0,237.0,11.0,95.0,48.0,947.0,105.0,18.0,48.0,0.0925938493529757,2020.0,784.8019305619242,0.5094995845804893,0.049909740146579,29529186.0,2442.0,11169949.0,2303558.0,1324449.0,19560468.0,2734221.0,1713112.0,15045108.0,18435.0,1473794.0,1620615.0,27634.0
QN0151,Rikers Island,Bronx,2.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1.686511194572639,6.0,0.3096421879382889,1.0,0.0,0.0,0.0,0.0,0.0,17825000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5929400310048932,0.0,0.0,5519372.0,203.0,5519372.0,0.0,0.0,17825000.0,0.0,5519372.0,0.0,0.0,0.0,0.0,1.0
QN0161,Sunnyside Yards (North),Queens,4.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),0.4178457089506757,3.5789473684210527,1.0084992081617503,0.9427556527451668,2005658.0,577426.0,0.0,0.0,51720.0,192594.0,0.5425885617111714,0.1562104520484723,0.0,0.0,0.013991757523816,0.0521022534520847,0.0,0.1472380887454003,0.0427416810993863,0.0451272054196688,0.0,544260.0,157993.0,166811.0,53.0,17.0,15.0,0.0,0.0,2.0,3.0,0.0,7.0,1.0,8.0,0.310466085406742,53.0,126.84107761474307,0.0,0.2365417439782782,3727879.0,54.0,3514479.0,57258.0,199810.0,3696462.0,1157380.0,179467.0,0.0,0.0,881799.0,803518.0,1328.0
QN0171,St. Michael's Cemetery,Queens,4.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),0.4074865467332758,1.53125,0.2125215220582587,0.7045221006837249,2101.0,668927.0,0.0,3165555.0,3289.0,0.0,0.0005058631732813,0.1610592741140352,0.0,0.762178818418235,0.0007919009885399,0.0,0.0,0.036138277614146,0.0,0.0393258656917624,0.0,150093.0,0.0,163332.0,21.0,1.0,11.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.1189805871989939,21.0,51.53544373023375,0.0823698685231656,0.0,882665.0,30.0,621857.0,23292.0,51586.0,4153297.0,105020.0,126406.0,72705.0,0.0,0.0,315553.0,22.0
QN0191,Astoria Park,Queens,4.0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),0.24836551802935053,,0.0,,0.0,0.0,0.0,2371385.0,0.0,0.0,0.0,0.0,0.0,0.9672746332519584,0.0,0.0,0.0,0.0327253667480416,0.0,0.0,0.0,80230.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,12.078971444198126,,,0.0,6.0,0.0,0.0,0.0,2451615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QN0201,Long Island City-Hunters Point,Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2.562166568350019,4.6562224183583405,2.332891592606654,0.4042363052843229,2247167.0,5020724.0,2619283.0,2327179.0,1122285.0,788837.0,0.1099865397639336,0.2457369923417957,0.1281995836680119,0.1139026897517146,0.0549297154056491,0.0386092587100834,0.0880165624384675,0.1598207377106028,0.0197103550627319,0.041087565147009,1798292.0,3265344.0,402708.0,839472.0,1282.0,129.0,247.0,256.0,10.0,62.0,28.0,426.0,56.0,13.0,55.0,0.1666938605031089,1282.0,500.3577893163991,0.5595661353298036,0.0354625390444152,47663987.0,1341.0,19267514.0,3190095.0,2046304.0,20431291.0,7945294.0,2634190.0,26671153.0,30058.0,1690286.0,1618059.0,32923.0
QN0202,Sunnyside,Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4.42903611914018,2.3718000538938293,1.4033029504809502,0.4866812921615526,1988002.0,9513876.0,1068390.0,1213899.0,1446914.0,1510259.0,0.0733712521094213,0.3511289196559025,0.0394311032087415,0.044801408431367,0.0534013003380536,0.0557391762380131,0.3194053701502131,0.020104662435743,0.0148406863703957,0.0277761210621489,8654323.0,544738.0,402110.0,752597.0,3915.0,141.0,332.0,247.0,18.0,128.0,47.0,2834.0,48.0,24.0,96.0,0.1093321098519053,3915.0,883.9395061786104,0.4662922056053701,0.0518855276901435,38022645.0,4313.0,18504910.0,4978784.0,938918.0,27095108.0,4157096.0,2436028.0,17729663.0,22144.0,1972825.0,4020567.0,26252.0
QN0203,Woodside,Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),3.0593886359746376,2.3159255553332,1.1413049150133128,0.2709801601257836,1033867.0,1760076.0,1006474.0,345693.0,1199072.0,1345223.0,0.0488221233659543,0.0831157659596984,0.0475285484425226,0.0163246010296748,0.0566235706417379,0.0635252341555724,0.5396829242112808,0.1328874459481609,0.0021910447668158,0.0092987414785816,11428433.0,2814051.0,46398.0,196912.0,5251.0,134.0,173.0,258.0,20.0,137.0,67.0,4241.0,92.0,13.0,116.0,0.0228153174586755,5251.0,1716.3559863741125,0.6852975981132465,0.0393311541883029,24168500.0,6115.0,6549184.0,910480.0,1655934.0,21176199.0,551412.0,1877586.0,16562615.0,18676.0,950575.0,583881.0,20399.0
QN0261,Sunnyside Yards (South),Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),0.8155364226549426,1.2564102564102564,0.0909454181896073,0.7783800359339368,31249.0,357320.0,60000.0,107000.0,24577.0,0.0,0.0040914492390053,0.0467841096381131,0.0078558339255759,0.0140095705006103,0.0032178805064813,0.0,0.0,0.92247653593337,0.0013682244087044,0.0001963958481393,0.0,7045540.0,10450.0,1500.0,54.0,3.0,12.0,1.0,1.0,23.0,0.0,0.0,12.0,1.0,1.0,0.0697544514315988,54.0,66.2140874397803,0.2216199640660631,0.00465586345104,694608.0,131.0,540669.0,69417.0,97014.0,7637636.0,48452.0,8843.0,153939.0,185.0,3234.0,313709.0,210.0
QN0271,Calvary & Mount Zion Cemeteries,Queens,4.0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1.326977136995385,1.2777777777777777,0.037921971330858,0.998412480023707,11800.0,289222.0,0.0,9569215.0,57986.0,0.0,0.0011839704448869,0.0290195169500921,0.0,0.9601413339634464,0.005818111035357,0.0,0.0,0.0026893186300257,0.0,0.0011477489761916,0.0,26803.0,0.0,11439.0,25.0,1.0,8.0,0.0,8.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0904224919830241,25.0,18.839812158788494,0.0,0.0039687999407325,377948.0,22.0,377348.0,147812.0,25610.0,9966465.0,34175.0,82188.0,0.0,0.0,1500.0,86063.0,18.0
QN0301,Jackson Heights,Queens,4.0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),3.6505226615363098,2.372386499402628,1.518103985335843,0.1465727266658353,3167689.0,4650.0,1380299.0,248344.0,97792.0,1671404.0,0.1211440903376955,0.0001778331206347,0.0527877158234381,0.0094975889270773,0.0037399261361528,0.0639206428303996,0.7302699124334416,0.0162825917437244,0.0,0.0021796986474357,19095178.0,425759.0,0.0,56995.0,6748.0,275.0,1.0,334.0,8.0,10.0,44.0,6030.0,17.0,1.0,28.0,0.0315152706033799,6748.0,1848.502427090845,0.828214673937003,0.0581543271223096,39695550.0,8967.0,5818285.0,0.0,438756.0,26148110.0,1251016.0,1713190.0,32876437.0,35148.0,2308468.0,69367.0,37142.0
QN0302,East Elmhurst,Queens,4.0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),2.6707492836498443,2.044827660491168,0.7482582299259447,0.1954329034023222,1440800.0,226831.0,493705.0,352113.0,1108299.0,1187151.0,0.0835594953117834,0.0131551109668705,0.0286325240372737,0.0204208665829525,0.0642760307430276,0.0688490688637416,0.69577796047557,0.0101720694615562,0.0017767411843224,0.0133801323729017,11997163.0,175395.0,30636.0,230711.0,4808.0,73.0,11.0,150.0,10.0,64.0,46.0,4316.0,16.0,10.0,112.0,0.0095935768446458,4808.0,1800.2438601909462,0.6482261373562537,0.0451870901335987,12902070.0,6387.0,2521489.0,42193.0,531829.0,17242804.0,123777.0,1177316.0,8363459.0,8750.0,583007.0,61659.0,11427.0
